width,height,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,id,label
32,32,0.5120986,0.5562624,0.6157787,0.21485424,0.21349311,0.23182558,0.5613799,0.22005765,25534,ship
32,32,0.39545006,0.40551436,0.30869734,0.27534172,0.26342466,0.26522216,0.36988726,0.2679962,25573,horse
32,32,0.8566347,0.7894481,0.7478965,0.15094803,0.2113566,0.24975933,0.7979931,0.20402132,25594,bird
32,32,0.68521535,0.60332245,0.46310166,0.29321632,0.29995817,0.24231659,0.58387977,0.278497,25675,deer
32,32,0.5479176,0.5823456,0.5843984,0.08612997,0.0997382,0.21009068,0.5715539,0.13198628,25769,deer
32,32,0.5675896,0.50238085,0.38115415,0.1492366,0.16578467,0.15682453,0.48370817,0.15728194,25812,horse
32,32,0.51240456,0.5314153,0.3390888,0.10098511,0.11337316,0.15437344,0.46096957,0.12291057,25848,bird
32,32,0.47995597,0.46607333,0.41144744,0.22404674,0.19869862,0.19431241,0.45249224,0.20568591,25866,horse
32,32,0.46307462,0.5386566,0.5673477,0.30213016,0.28168765,0.26412827,0.5230263,0.2826487,25925,ship
32,32,0.53561664,0.6912393,0.78502667,0.048134666,0.07017085,0.091230035,0.6706276,0.069845185,25971,airplane
32,32,0.3775523,0.2903349,0.3480863,0.25587887,0.19382131,0.1869933,0.33865786,0.21223116,26038,horse
32,32,0.46674767,0.5882932,0.66746575,0.21231212,0.2625729,0.3062207,0.57416886,0.2603686,26084,airplane
32,32,0.48955655,0.44050947,0.35854653,0.10795955,0.086220026,0.10255904,0.4295375,0.09891287,26085,frog
32,32,0.44154537,0.3569368,0.2635793,0.18358111,0.17477031,0.17247464,0.3540205,0.176942,26090,frog
32,32,0.40211925,0.3180908,0.31911418,0.22921775,0.20643379,0.2054342,0.34644142,0.21369524,26159,automobile
32,32,0.35184607,0.30878094,0.16735476,0.12687278,0.091977015,0.07702662,0.2759939,0.09862547,26176,bird
32,32,0.42324138,0.5970702,0.9060033,0.07130503,0.09882795,0.18392748,0.6421049,0.118020155,26179,airplane
32,32,0.3478924,0.4629624,0.55805504,0.19786532,0.24145508,0.2829746,0.45630327,0.24076499,26217,ship
32,32,0.78047377,0.7296242,0.6608771,0.16318887,0.20025858,0.25234932,0.7236584,0.2052656,26236,frog
32,32,0.42151305,0.4308533,0.37960163,0.28467986,0.27858257,0.2985734,0.41065598,0.28727862,26242,automobile
32,32,0.5722777,0.5311632,0.5232097,0.28991187,0.3470499,0.33343852,0.5422169,0.32346675,26274,deer
32,32,0.5199986,0.4374008,0.36363366,0.16585574,0.14672136,0.14147374,0.44034433,0.15135027,26320,frog
32,32,0.2602928,0.30680835,0.1872881,0.12037587,0.11349887,0.13967036,0.2514631,0.124515034,26336,frog
32,32,0.46497008,0.42596173,0.28592977,0.20875718,0.19809644,0.20450422,0.39228722,0.20378594,26355,dog
32,32,0.46764565,0.45248434,0.45740572,0.13360041,0.1327814,0.13471003,0.45917857,0.13369727,26390,horse
32,32,0.5060391,0.5439424,0.39082333,0.12814534,0.11740843,0.122646146,0.48026827,0.1227333,26397,bird
32,32,0.39338598,0.38151777,0.35132504,0.15376198,0.1605831,0.18820651,0.3754096,0.16751719,26403,ship
32,32,0.7411442,0.72261995,0.72108465,0.18809994,0.22704777,0.24448001,0.7282829,0.21987592,26458,ship
32,32,0.49985915,0.44654724,0.38333017,0.11362844,0.1087414,0.11244205,0.4432455,0.11160397,26498,deer
32,32,0.47088206,0.50885093,0.5183028,0.21189834,0.213257,0.22397397,0.49934527,0.21637644,26511,ship
32,32,0.4501034,0.4632657,0.42643616,0.15116316,0.12873797,0.15319148,0.44660175,0.14436421,26528,bird
32,32,0.43541935,0.38435537,0.39605975,0.19918485,0.16954823,0.1472591,0.40527818,0.17199738,26542,bird
32,32,0.34829214,0.338009,0.3097042,0.18038297,0.18271892,0.22179954,0.33200178,0.19496715,26543,frog
32,32,0.89300406,0.8979102,0.9067868,0.16070236,0.15181331,0.13803378,0.89923364,0.15018316,26547,airplane
32,32,0.4244801,0.38864213,0.22406417,0.26307285,0.23904873,0.22383657,0.34572878,0.24198604,26551,automobile
32,32,0.38528603,0.45192626,0.36047718,0.08283778,0.07943252,0.07089644,0.39922985,0.07772225,26594,bird
32,32,0.49848056,0.5289454,0.45619866,0.17907235,0.19836879,0.27930942,0.49454156,0.21891685,26670,horse
32,32,0.6071264,0.53679526,0.2895397,0.17481017,0.21310586,0.2105156,0.47782043,0.19947721,26696,bird
32,32,0.39760256,0.49354368,0.35942838,0.11189473,0.17852426,0.11315268,0.4168582,0.13452388,26701,dog
32,32,0.3207334,0.29389474,0.26256773,0.1853813,0.15520069,0.14674336,0.2923986,0.16244178,26717,cat
32,32,0.41270375,0.3044151,0.24616866,0.14909698,0.12323264,0.09389919,0.32109585,0.12207627,26720,frog
32,32,0.40938145,0.57490104,0.7926139,0.03424018,0.038321566,0.04558959,0.5922988,0.039383776,26723,airplane
32,32,0.47209394,0.42497426,0.36351156,0.16565557,0.14681663,0.14334412,0.42019328,0.15193878,26731,bird
32,32,0.46442264,0.4372363,0.41446915,0.2251086,0.22962478,0.2290552,0.43870938,0.22792952,26756,dog
32,32,0.4520872,0.5047365,0.32097173,0.220265,0.18961518,0.19870976,0.4259318,0.20286329,26804,bird
32,32,0.3156944,0.45139304,0.30496737,0.17639367,0.11522718,0.16553499,0.35735163,0.15238528,26821,horse
32,32,0.54937285,0.5362486,0.51960886,0.048054203,0.050698176,0.05782591,0.5350768,0.052192762,26838,bird
32,32,0.54016143,0.4991576,0.36758882,0.31673408,0.27784827,0.26377454,0.46896926,0.28611895,26870,truck
32,32,0.3985639,0.41887146,0.31286725,0.21573564,0.19170907,0.20631295,0.37676755,0.2045859,26895,deer
32,32,0.63450164,0.7440583,0.7219964,0.25731888,0.28439933,0.316853,0.7001855,0.28619042,26939,ship
32,32,0.42732048,0.46361682,0.5149852,0.13995685,0.16416964,0.22746676,0.46864083,0.17719775,27005,airplane
32,32,0.3432787,0.37300092,0.32056883,0.27451184,0.26255324,0.26864704,0.34561613,0.2685707,27056,horse
32,32,0.4929451,0.38898864,0.34037483,0.19409893,0.11711047,0.124006726,0.40743622,0.14507204,27093,dog
32,32,0.50538474,0.54868305,0.42896542,0.1597258,0.20114179,0.2418583,0.49434444,0.20090862,27099,horse
32,32,0.4216155,0.4686656,0.30480897,0.11312919,0.1279327,0.08639026,0.39836335,0.109150715,27162,horse
32,32,0.5560317,0.5693055,0.5482772,0.26323158,0.2754237,0.3295573,0.5578714,0.28940418,27192,bird
32,32,0.65479726,0.6113276,0.5627187,0.20832795,0.22865747,0.24996033,0.60961455,0.22898193,27225,dog
32,32,0.3586849,0.36505052,0.33833867,0.19606939,0.19441134,0.19268632,0.35402474,0.19438903,27239,automobile
32,32,0.5567148,0.3913029,0.25867307,0.24418059,0.16917263,0.144133,0.40223026,0.18582873,27244,ship
32,32,0.40477094,0.39439267,0.24300916,0.2330794,0.25491604,0.2268352,0.34739092,0.23827688,27293,dog
32,32,0.7637805,0.6774532,0.5058253,0.11101513,0.120018974,0.15725952,0.64901966,0.1294312,27374,bird
32,32,0.33325395,0.46451837,0.26542604,0.20914699,0.179861,0.22337441,0.35439944,0.20412748,27378,dog
32,32,0.43249628,0.50768346,0.5620148,0.19198488,0.25049785,0.29617494,0.5007315,0.24621922,27416,airplane
32,32,0.4647288,0.47710237,0.52671623,0.15970667,0.140816,0.09235695,0.48951578,0.13095988,27439,airplane
32,32,0.37876514,0.36955878,0.33960047,0.14633381,0.18074943,0.20619996,0.36264145,0.17776106,27441,airplane
32,32,0.38664338,0.34981275,0.26463896,0.16446611,0.17067312,0.14637128,0.33369836,0.16050349,27442,cat
32,32,0.556273,0.49482536,0.50623804,0.08951289,0.086796746,0.08619882,0.5191121,0.087502815,27475,frog
32,32,0.4980197,0.40911403,0.3652718,0.13497862,0.17040107,0.26720366,0.42413518,0.1908611,27506,horse
32,32,0.49514356,0.5123426,0.42768884,0.18314323,0.16018197,0.18169455,0.47839165,0.17500658,27540,horse
32,32,0.4975993,0.49445128,0.48219672,0.11371869,0.11771047,0.13984123,0.49141577,0.123756796,27579,bird
32,32,0.48071575,0.5049766,0.39987287,0.23337862,0.22653443,0.2871154,0.46185505,0.24900949,27588,bird
32,32,0.30975065,0.30223343,0.30599397,0.40794548,0.40430713,0.4010637,0.3059927,0.40443876,27591,dog
32,32,0.3902156,0.39218378,0.27566203,0.21275744,0.18957363,0.185973,0.35268715,0.19610135,27615,deer
32,32,0.45219153,0.45040956,0.36273375,0.1573958,0.14345096,0.15938964,0.4217783,0.15341213,27617,truck
32,32,0.3265866,0.29107332,0.3290833,0.25683525,0.16585912,0.2281447,0.31558108,0.21694636,27619,ship
32,32,0.541972,0.57280153,0.63794726,0.21423982,0.2126596,0.22050789,0.58424026,0.21580243,27631,deer
32,32,0.53314215,0.3918399,0.40129548,0.252407,0.19456354,0.19354837,0.4420925,0.2135063,27637,automobile
32,32,0.3984501,0.3984501,0.3984501,0.24271426,0.24271426,0.24271426,0.3984501,0.24271424,27659,cat
32,32,0.40533808,0.37290832,0.37532562,0.20520869,0.2049073,0.20714265,0.38452402,0.2057529,27663,cat
32,32,0.74682903,0.7354978,0.7410846,0.2317644,0.23761627,0.23666912,0.7411371,0.23534994,27688,frog
32,32,0.5100063,0.4055309,0.2697828,0.22664,0.18761797,0.1643269,0.39510667,0.19286163,27722,bird
32,32,0.41068274,0.4269359,0.4276561,0.2056269,0.21902584,0.23578416,0.42175826,0.22014564,27732,automobile
32,32,0.3672723,0.3867918,0.35573736,0.22800444,0.22709818,0.24177745,0.3699338,0.23229337,27803,automobile
32,32,0.42002407,0.37705863,0.35417685,0.15247531,0.14638375,0.15299262,0.38375318,0.15061723,27820,dog
32,32,0.48826215,0.5010344,0.3513138,0.1434375,0.11017099,0.12413647,0.44687012,0.12591499,27873,frog
32,32,0.35911116,0.35998344,0.35504696,0.1781994,0.15972723,0.16415757,0.35804722,0.1673614,27879,bird
32,32,0.46929348,0.48112383,0.4472274,0.16824241,0.1644729,0.17046484,0.46588156,0.16772671,27885,bird
32,32,0.621117,0.5099351,0.29945198,0.19916414,0.19420518,0.15979514,0.47683465,0.18438816,27928,frog
32,32,0.41498053,0.47790113,0.59841096,0.07527592,0.14446457,0.15693435,0.49709752,0.12555827,27956,ship
32,32,0.48623627,0.47892517,0.4902914,0.26447532,0.26990595,0.26782885,0.48515093,0.26740336,27981,bird
32,32,0.49341634,0.5076971,0.4828505,0.2064191,0.19784303,0.19625403,0.49465466,0.20017205,27985,bird
32,32,0.24517846,0.27231976,0.31141746,0.31444648,0.31791753,0.31879276,0.27630523,0.31705227,27989,ship
32,32,0.39635867,0.45943016,0.53444105,0.2116104,0.22118539,0.224335,0.46341,0.2190436,27996,truck
32,32,0.41794512,0.51524276,0.39995033,0.20638615,0.17219277,0.17175375,0.44437942,0.18344422,28028,automobile
32,32,0.4313594,0.5377116,0.6717596,0.16997895,0.15046443,0.16209918,0.54694355,0.16084753,28067,ship
32,32,0.5311829,0.51815844,0.49303254,0.16796516,0.16324434,0.1683828,0.51412463,0.16653076,28076,cat
32,32,0.33530515,0.36071137,0.43920016,0.19594385,0.22209223,0.25387323,0.37840557,0.22396977,28077,deer
32,32,0.39015007,0.35173088,0.33678684,0.209556,0.1961836,0.15691634,0.35955593,0.18755198,28087,automobile
32,32,0.55385137,0.561292,0.5764995,0.1849362,0.2091639,0.22867574,0.5638809,0.20759195,28099,automobile
32,32,0.43973553,0.46990177,0.39067775,0.29339853,0.296186,0.2984144,0.4334384,0.29599965,28103,horse
32,32,0.5424701,0.5251065,0.5407276,0.15170838,0.15959063,0.15808311,0.5361014,0.15646072,28132,cat
32,32,0.5807973,0.57770723,0.55361855,0.09864724,0.10372357,0.12299309,0.5707077,0.10845464,28170,frog
32,32,0.52379864,0.51379186,0.39045927,0.13408995,0.14753383,0.20332897,0.4760166,0.16165091,28201,deer
32,32,0.3334438,0.41879645,0.28408393,0.23710097,0.24942465,0.22061424,0.34544137,0.23571329,28202,horse
32,32,0.55638033,0.5434363,0.5040561,0.13558856,0.13475747,0.1587942,0.5346242,0.14304675,28222,dog
32,32,0.6654865,0.37340823,0.247731,0.2718343,0.2495843,0.14123657,0.42887524,0.22088508,28345,automobile
32,32,0.60909486,0.6875257,0.7671619,0.27253175,0.25668955,0.2556352,0.6879275,0.26161882,28348,automobile
32,32,0.83224756,0.8455481,0.8723707,0.21434255,0.20041376,0.17213751,0.85005546,0.19563127,28367,horse
32,32,0.520378,0.42678002,0.25817433,0.08181935,0.0783911,0.06998197,0.40177742,0.07673081,28376,deer
32,32,0.42080656,0.35743773,0.44784114,0.19813617,0.17850195,0.2590398,0.40869513,0.21189265,28377,truck
32,32,0.45942563,0.54165494,0.38733456,0.116253816,0.16406932,0.06510119,0.46280503,0.11514145,28389,deer
32,32,0.5175221,0.51912296,0.53243446,0.31703797,0.31502366,0.30601192,0.5230265,0.31269118,28407,truck
32,32,0.48466253,0.45460376,0.4252644,0.19539419,0.1902313,0.18314157,0.45484355,0.18958902,28418,automobile
32,32,0.37996736,0.51662797,0.5467477,0.27385813,0.19568007,0.18485746,0.48111436,0.2181319,28438,cat
32,32,0.5871064,0.464025,0.43162212,0.23489994,0.20477043,0.1956089,0.49425116,0.21175976,28446,frog
32,32,0.50063896,0.4766776,0.49842986,0.2386175,0.2063922,0.21235442,0.49191546,0.21912138,28469,horse
32,32,0.6522808,0.53968906,0.53794616,0.23764533,0.18222056,0.21994266,0.5766387,0.21326952,28502,frog
32,32,0.5500718,0.3516156,0.27054596,0.2706937,0.20487623,0.20107979,0.39074445,0.22554989,28531,automobile
32,32,0.34475702,0.272736,0.2807973,0.381759,0.3702961,0.36752498,0.2994301,0.37319335,28560,automobile
32,32,0.5888059,0.5753521,0.547032,0.29181135,0.29574883,0.29051834,0.57039666,0.29269284,28564,cat
32,32,0.624776,0.64526045,0.5185116,0.16518734,0.17883445,0.12929091,0.59618264,0.1577709,28591,deer
32,32,0.56461793,0.47152582,0.3955608,0.12272331,0.1493639,0.18674548,0.47723484,0.15294422,28594,bird
32,32,0.39895126,0.39712048,0.37640598,0.22288395,0.2187032,0.22029999,0.3908259,0.22062905,28602,truck
32,32,0.36360624,0.3092241,0.2841743,0.15491436,0.14136893,0.13320537,0.31900156,0.14316289,28617,dog
32,32,0.4432876,0.4495069,0.4755687,0.25487924,0.24145956,0.25853476,0.45612106,0.2516245,28684,ship
32,32,0.4465306,0.4667433,0.35147455,0.13973929,0.13742366,0.13081756,0.42158282,0.13599351,28692,dog
32,32,0.85607815,0.8379409,0.81301796,0.19760562,0.21926871,0.24527226,0.83567905,0.22071554,28749,bird
32,32,0.27614066,0.2559083,0.20862316,0.19232067,0.18311843,0.16619752,0.24689071,0.18054555,28787,cat
32,32,0.30606478,0.3314172,0.2669102,0.10214381,0.09212968,0.057241797,0.30146405,0.083838426,28810,deer
32,32,0.52916586,0.347996,0.33125642,0.24003536,0.20840952,0.21182093,0.40280607,0.2200886,28822,automobile
32,32,0.43562502,0.41098067,0.39350593,0.2179785,0.2267341,0.2432867,0.41337052,0.2293331,28825,cat
32,32,0.45300236,0.45444998,0.42405397,0.22640748,0.2102334,0.19182442,0.4438354,0.20948844,28828,bird
32,32,0.55279183,0.5401964,0.50068235,0.086702816,0.09078675,0.14113311,0.53122354,0.10620756,28857,bird
32,32,0.6815058,0.64779675,0.5870976,0.13912268,0.17242011,0.21372803,0.6388001,0.17509027,28873,bird
32,32,0.60861963,0.4998347,0.40629548,0.16231203,0.15213099,0.14041643,0.5049166,0.1516198,28881,cat
32,32,0.4032682,0.4008164,0.36415944,0.21078299,0.20936456,0.22041818,0.38941467,0.21352191,28912,horse
32,32,0.5076399,0.52212495,0.3480741,0.18105203,0.12432288,0.11780087,0.45927966,0.1410586,28918,airplane
32,32,0.5079688,0.49396408,0.3189444,0.25138485,0.21180505,0.16101281,0.44029245,0.20806758,28963,deer
32,32,0.45281586,0.47188753,0.44729385,0.2681522,0.27012953,0.27398077,0.4573324,0.2707542,28969,truck
32,32,0.41545975,0.3331755,0.3806632,0.17312963,0.16356604,0.17101072,0.3764328,0.16923547,29000,dog
32,32,0.37353706,0.45642602,0.29354274,0.11046467,0.10898023,0.113496564,0.37450194,0.11098049,29047,deer
32,32,0.19523464,0.26960227,0.1452008,0.13620707,0.094659746,0.10142442,0.2033459,0.11076375,29090,frog
32,32,0.6252749,0.3297868,0.1824706,0.19944584,0.16991146,0.10873388,0.37917742,0.15936373,29104,frog
32,32,0.42569953,0.46130902,0.45407134,0.2997152,0.31144884,0.29593018,0.44702664,0.30236474,29113,truck
32,32,0.5447319,0.5387004,0.538976,0.2757327,0.2756641,0.2761538,0.5408028,0.2758502,29183,truck
32,32,0.3435581,0.35947058,0.32335287,0.17372046,0.14328969,0.14659688,0.34212717,0.15453568,29187,truck
32,32,0.5668428,0.46533123,0.26175618,0.31024563,0.2992057,0.18946658,0.43131006,0.26630595,29209,horse
32,32,0.30512005,0.28888908,0.22222199,0.24140462,0.21740773,0.18035544,0.27207705,0.21305592,29227,automobile
32,32,0.68476915,0.68476915,0.68476915,0.32143253,0.32143253,0.32143253,0.68476915,0.32143253,29229,truck
32,32,0.66650856,0.68065834,0.660358,0.2548961,0.25147128,0.24862097,0.66917497,0.2516628,29243,dog
32,32,0.6374522,0.5938106,0.5520636,0.21750017,0.21781573,0.22318065,0.5944421,0.21949886,29283,frog
32,32,0.4924108,0.5138794,0.42317006,0.1035554,0.12282777,0.10324609,0.47648677,0.109876424,29340,frog
32,32,0.6887657,0.65822464,0.6423974,0.17121463,0.18911809,0.16963139,0.66312927,0.1766547,29364,bird
32,32,0.28971776,0.33240756,0.31018385,0.21821141,0.20903595,0.2141804,0.3107697,0.21380925,29393,dog
32,32,0.647284,0.59635764,0.46973494,0.1743095,0.17268685,0.22276686,0.5711255,0.18992108,29446,deer
32,32,0.50722337,0.4591765,0.42352197,0.11462499,0.11507877,0.112237,0.4633073,0.113980256,29464,dog
32,32,0.68381006,0.58338094,0.57223296,0.20135643,0.34025097,0.37271827,0.6131413,0.3047752,29485,cat
32,32,0.44239974,0.51810765,0.9087895,0.1547858,0.1898939,0.15207583,0.62309897,0.16558518,29488,airplane
32,32,0.68968195,0.5646496,0.51137626,0.24625248,0.2508945,0.25185564,0.5885693,0.24966753,29498,airplane
32,32,0.51895654,0.501478,0.3733791,0.1872866,0.1922142,0.19443855,0.4646046,0.1913131,29518,bird
32,32,0.48382595,0.59850615,0.6592023,0.30459276,0.2542293,0.24443921,0.5805115,0.26775375,29541,airplane
32,32,0.47524977,0.25018352,0.24762529,0.22634389,0.27746758,0.26652402,0.32435286,0.2567785,29562,cat
32,32,0.36372504,0.36173004,0.3091945,0.21669687,0.2097671,0.2013208,0.3448832,0.20926158,29601,ship
32,32,0.41665688,0.41777524,0.4354571,0.19280794,0.19817284,0.21852627,0.42329642,0.20316903,29621,airplane
32,32,0.39010754,0.36370587,0.27518257,0.12584318,0.11772089,0.11802552,0.34299865,0.12052986,29626,bird
32,32,0.34269845,0.37573728,0.38288724,0.25484172,0.28230572,0.31042,0.36710766,0.28252247,29643,truck
32,32,0.5939825,0.5735552,0.55013376,0.1609806,0.17817922,0.18376847,0.57255715,0.17430943,29645,horse
32,32,0.432093,0.44623587,0.25344527,0.13581355,0.13200036,0.15844712,0.37725806,0.14208701,29661,dog
32,32,0.4519071,0.44149113,0.4392045,0.20403187,0.18663117,0.19262683,0.4442009,0.19442995,29703,horse
32,32,0.45033288,0.5124534,0.5044263,0.34019968,0.32047427,0.34424868,0.48907086,0.3349742,29719,horse
32,32,0.3178454,0.52018034,0.38583347,0.20864627,0.26507613,0.22871917,0.40795305,0.23414719,29728,horse
32,32,0.37277856,0.35842144,0.31891704,0.1176069,0.11317355,0.10340964,0.350039,0.1113967,29737,frog
32,32,0.5889864,0.6487698,0.6939902,0.1569521,0.19005488,0.2660839,0.6439155,0.20436363,29747,ship
32,32,0.41093415,0.39662185,0.38637745,0.15559492,0.13760775,0.14950787,0.39797783,0.14757018,29753,frog
32,32,0.40184227,0.41894558,0.36559072,0.18629341,0.17258069,0.17288463,0.39545953,0.1772529,29756,dog
32,32,0.6039439,0.59063935,0.58070123,0.32140362,0.32721218,0.33455637,0.59176147,0.32772407,29801,horse
32,32,0.53321,0.481246,0.4546722,0.23794602,0.25546408,0.2705145,0.4897094,0.25464153,29805,dog
32,32,0.5444795,0.574188,0.44086167,0.08554218,0.07597079,0.06560136,0.51984304,0.075704776,29828,deer
32,32,0.5517,0.60009164,0.58794117,0.24492297,0.24846706,0.24952348,0.57991093,0.24763782,29833,dog
32,32,0.6158038,0.62539285,0.63981086,0.22687395,0.23517728,0.2344987,0.6270025,0.23218329,29836,deer
32,32,0.45418966,0.44108787,0.40914375,0.23537388,0.23273857,0.23572949,0.43480706,0.23461397,29862,cat
32,32,0.3999584,0.37394822,0.37636095,0.15035154,0.17801645,0.18413438,0.38342252,0.17083412,29876,automobile
32,32,0.8001577,0.800694,0.79600644,0.26987606,0.2685337,0.27768877,0.79895276,0.27203286,29894,airplane
32,32,0.57363445,0.5798762,0.62385154,0.23546809,0.22133799,0.2121177,0.592454,0.22297458,29896,ship
32,32,0.6132823,0.6471579,0.6518571,0.36019966,0.33106828,0.32541388,0.6374324,0.33889398,29902,automobile
32,32,0.6151966,0.61068505,0.61138636,0.18918265,0.20718385,0.23714076,0.61242265,0.21116908,29918,airplane
32,32,0.5101726,0.54439414,0.52871567,0.13022003,0.14792782,0.1727555,0.5277608,0.15030111,29931,ship
32,32,0.52683896,0.63416016,0.31969512,0.07779896,0.09929129,0.081287235,0.49356472,0.08612583,29940,deer
32,32,0.46988806,0.49296987,0.46689722,0.16588488,0.18275489,0.14747393,0.47658506,0.16537124,29951,cat
32,32,0.41406387,0.35158297,0.33968413,0.20654437,0.17990586,0.19269843,0.36844364,0.19304955,29953,automobile
32,32,0.63406545,0.637998,0.65006053,0.2696229,0.27108857,0.22278915,0.640708,0.2545002,29960,automobile
32,32,0.5917103,0.57085,0.553766,0.3063324,0.318502,0.3332889,0.5721088,0.31937444,29966,frog
32,32,0.6066593,0.49584416,0.3653066,0.12314697,0.20023999,0.30615944,0.48927,0.2098488,29981,airplane
32,32,0.60412055,0.53489286,0.550644,0.18146038,0.21639606,0.2151756,0.56321913,0.20434402,29988,truck
32,32,0.40979403,0.35899746,0.22656551,0.2645081,0.2465844,0.17762399,0.33178568,0.22957216,30002,frog
32,32,0.6640152,0.6217093,0.5768142,0.22688764,0.21648173,0.20274614,0.6208462,0.21537185,30033,horse
32,32,0.546522,0.46891454,0.3300876,0.21510549,0.23735085,0.3036198,0.44850802,0.2520254,30093,horse
32,32,0.43748125,0.47244218,0.282708,0.15854391,0.14237168,0.13813263,0.39754382,0.14634942,30096,dog
32,32,0.50608265,0.54053426,0.510656,0.2184464,0.24087948,0.2654853,0.51909095,0.24160373,30128,truck
32,32,0.28515294,0.2890168,0.21529543,0.22644207,0.23012792,0.2711559,0.26315507,0.24257529,30173,airplane
32,32,0.6948057,0.64292496,0.6207778,0.24226622,0.26792467,0.27094007,0.65283614,0.260377,30189,dog
32,32,0.5373322,0.42235094,0.36605737,0.13640411,0.1629438,0.1376171,0.4419135,0.14565499,30243,deer
32,32,0.7125758,0.56934047,0.4821049,0.2441909,0.26280028,0.25012115,0.58800703,0.25237074,30264,truck
32,32,0.49497077,0.43825048,0.36518046,0.21081896,0.18626998,0.16941427,0.43280056,0.18883441,30275,horse
32,32,0.3887487,0.450655,0.28418633,0.14011757,0.118838586,0.113566525,0.37453005,0.12417423,30353,bird
32,32,0.6297437,0.6120526,0.639391,0.12631549,0.1496311,0.1738512,0.6270624,0.14993261,30441,airplane
32,32,0.5366882,0.5073679,0.44908074,0.2302324,0.21610193,0.16411437,0.49771228,0.20348291,30442,dog
32,32,0.4455163,0.38105956,0.41122538,0.21332441,0.18303704,0.14482902,0.41260043,0.18039684,30478,dog
32,32,0.44275343,0.46455157,0.4882914,0.37218416,0.37848088,0.3729582,0.46519879,0.37454107,30511,ship
32,32,0.5308033,0.49742478,0.42231458,0.22436833,0.27314493,0.3362919,0.48351422,0.27793506,30519,deer
32,32,0.46433684,0.5186297,0.5573078,0.34273535,0.3467484,0.3360437,0.5134248,0.3418425,30526,truck
32,32,0.37676874,0.5565626,0.7859238,0.36169046,0.24747925,0.18204248,0.57308507,0.2637374,30573,bird
32,32,0.32022244,0.33559492,0.39321184,0.22724152,0.22150683,0.22387159,0.3496764,0.22420664,30578,ship
32,32,0.672973,0.5988417,0.59782344,0.15675013,0.20421557,0.2152167,0.62321275,0.19206078,30580,dog
32,32,0.69344544,0.6921058,0.60146236,0.21593086,0.21393521,0.24050827,0.66233784,0.22345811,30612,cat
32,32,0.48971325,0.45954835,0.41278023,0.2506926,0.25487843,0.2585773,0.45401394,0.2547161,30624,truck
32,32,0.44080243,0.32412428,0.24252331,0.2578967,0.20512882,0.16083056,0.33581665,0.20795202,30626,frog
32,32,0.5088093,0.57179904,0.3558757,0.1416156,0.11854977,0.1478624,0.47882804,0.13600926,30639,deer
32,32,0.61897886,0.5396596,0.38272467,0.18879606,0.1846049,0.16357765,0.5137877,0.17899287,30645,frog
32,32,0.3875151,0.3783052,0.3149653,0.20290376,0.19492091,0.20220424,0.36026183,0.20000964,30647,automobile
32,32,0.47940737,0.45587772,0.44786966,0.26142633,0.26335666,0.21357405,0.46105158,0.24611902,30680,horse
32,32,0.37466854,0.3087902,0.27307007,0.25792795,0.24031751,0.21639396,0.31884292,0.23821314,30709,cat
32,32,0.37305576,0.28520215,0.19662133,0.2519931,0.21806166,0.18653214,0.28495976,0.2188623,30722,cat
32,32,0.45934498,0.58824354,0.7288347,0.1369506,0.09070123,0.059049524,0.5921411,0.095567115,30732,bird
32,32,0.37770483,0.5265278,0.64507806,0.27641928,0.21628302,0.17580037,0.5164369,0.22283423,30746,ship
32,32,0.4677068,0.4541269,0.47028834,0.2323439,0.23093916,0.2569771,0.46404067,0.24008672,30759,truck
32,32,0.40621257,0.44151103,0.48158023,0.19315827,0.20353396,0.22202706,0.4431013,0.20623976,30781,truck
32,32,0.52757776,0.50323254,0.47850466,0.15973987,0.15324092,0.16398333,0.503105,0.15898804,30804,horse
32,32,0.4027656,0.32249567,0.36336187,0.16036,0.13518919,0.13736986,0.3628744,0.14430635,30814,frog
32,32,0.4609581,0.42547277,0.42688265,0.16037253,0.18026559,0.1781142,0.43777117,0.17291744,30834,frog
32,32,0.58512956,0.62666214,0.66856945,0.12149922,0.13702533,0.14199199,0.62678707,0.13350551,30861,ship
32,32,0.5580026,0.5656013,0.46893713,0.16152012,0.15572661,0.19037913,0.530847,0.16920863,30876,deer
32,32,0.4938953,0.45037127,0.3253973,0.19023594,0.175253,0.14848864,0.42322126,0.17132586,30878,frog
32,32,0.3225457,0.32065746,0.21077523,0.15149778,0.14015667,0.09560477,0.28465948,0.12908642,30879,bird
32,32,0.49253774,0.48359185,0.58511835,0.2507516,0.27973008,0.32892725,0.52041596,0.28646967,30889,airplane
32,32,0.6058208,0.47632128,0.42346823,0.15530935,0.1624006,0.1626627,0.5018701,0.16012423,30932,dog
32,32,0.37815943,0.40928322,0.41701937,0.22092104,0.21299171,0.23067032,0.40148735,0.2215277,30949,ship
32,32,0.51569134,0.59668744,0.71761507,0.23667862,0.23035839,0.2387993,0.609998,0.23527877,30964,airplane
32,32,0.4714855,0.49026242,0.48687375,0.28325903,0.2800051,0.2804076,0.4828739,0.28122392,31040,truck
32,32,0.41008407,0.49559978,0.4098193,0.2009976,0.17793196,0.18436728,0.43850103,0.18776561,31071,ship
